texto,texto_preprocessado,label
"Galera
Gratidão pela agilidade impressionante.
O atendimento ficou formidável.
Esse tipo de atendimento realmente faz a diferença.
Tmj,",galerar gratidao por o agilidade impressionante atendimento ficar formidavel atendimento realmente diferenca tmj,Improdutivo
"Time
Gostaria de elogiar o ótimo atendimento prestado.
Foi tudo muito prestativos.
Atendeu totalmente a demanda.
Agradeço muito pelo suporte!
Forte abraço,",time gostar elogiar otimo atendimento prestar prestativo atender totalmente demanda agradeco por o suporte forte abraco,Improdutivo
"Olá equipe
Tudo beleza.
Nenhuma novidade por ora.
Valeu pelo contato!
Um ótimo dia,",equipe beleza nenhum novidade valer por o contato otimo dia,Improdutivo
"Prezados
Anotado! Recebi o material.
Irei checar aqui.
Se houver questões retorno.
Um ótimo dia,",prezar anotar recebir material checar haver questoes retorno otimo dia,Improdutivo
"Boa tarde equipe
Registro minha gratidão pelo eficiência admirável.
O atendimento ficou primoroso.
Isto faz toda diferença.
Tmj,",equipe registro gratidao por o eficiencia admiravel atendimento ficar primoroso diferenca tmj,Improdutivo
"Olá
Informamos estarei ausente nos ao longo de.
Razão: evento corporativo.
Enquanto isso, por favor direcionar solicitações para meus colegas.
Estarei de volta em breve.
Um abraço,",ola informamos ausente em o a o longo razao evento corporativo direcionar solicitacoes colega volta abraco,Improdutivo
"Olá
Acuso recebimento da documentação relacionado a plataforma SAP.
Está tudo correto.
Agradeço por encaminhar.
Grato,",ola acuso recebimento de o documentacao relacionar plataforma sap correto agradeco encaminhar grato,Improdutivo
"Prezadíssimos
Tudo certo. Tudo certo.
Por ora sem novidades.
Se precisar, entro em contato.
Falou,",prezadissir certo certo novidade precisar entro contato falar,Improdutivo
"Caros colegas
Levo ao conhecimento estarei afastado nos neste.
Motivo: curso de capacitação.
Enquanto isso, por favor encaminhar solicitações para o time.
Estarei de volta na próxima semana.
Um abraço,",colega levo a o conhecimento afastar em o em este motivo curso capacitacao encaminhar solicitacoes time volta em o proximo semana abraco,Improdutivo
"Fala galera
Está bem. Anotado.
Por ora não há questões.
Havendo necessidade, entro em contato.
Cumprimentos,",falar galera anotar nao questoe haver necessidade entro contato cumprimento,Improdutivo
"Pessoal
Anotado. Recebido.
No momento não temos novidades.
Havendo necessidade, me manifesto.
Um abraço,",pessoal anotar receber em o nao novidade haver necessidade manifer abraco,Improdutivo
"Prezado time
Informo que vou estar ausente pelos neste.
Razão: recesso.
Nesse ínterim, peço que encaminhar demandas para o time.
Volto na próxima semana.
Bom trabalho,",prezar time informo ausente por o em este razao recesso em esse interim peco encaminhar demanr time voltar em o proximo semana trabalho,Improdutivo
"Colegas
Muito obrigado pelo contato.
Aqui está resolvido por aqui.
Sem demais por ora.
Até mais,",colega obrigar por o contato resolver ate,Improdutivo
"Bom dia a todos
Confirmo. Está aqui a mensagem.
Vou dar uma verificar em detalhes.
Quando aparecerem questões retorno.
Um ótimo dia,",dia confirmo verificar detalhe aparecer questoes retorno otimo dia,Improdutivo
"Olá
Sem problemas! Recebido o arquivo.
Vou dar uma olhar aqui.
Quando tiver pontos entro em contato.
Até,",ola problema receber arquivo olhar entro contato ate,Improdutivo
"Prezado time
OK. Tudo certo.
No momento sem questões.
Havendo necessidade, me manifesto.
Falou,",prezar time certo em o questoes haver necessidade manifer falar,Improdutivo
"Prezados
Está tudo OK.
Sem questão por ora.
Valeu pelo contato!
Até,",prezar questao valer por o contato ate,Improdutivo
"Companheiros
Aviso que ficarei afastado durante os intervalo de.
Devido a: home office externo.
Durante este período, favor encaminhar questões para a equipe.
Estarei de volta em breve.
Grande abraço,",companheiro aviso ficar afastar durante intervalo devido home office externo durante periodo encaminhar questoe equipe volta abraco,Improdutivo
"Boa tarde equipe
Muito obrigado pela competência técnica.
A ajuda ficou primoroso.
Isto fez toda diferença.
Boa semana,",equipe obrigar por o competencia tecnico ajuda ficar primoroso diferenca semana,Improdutivo
"Galera
Tudo beleza.
Sem questão no momento.
Valeu pelo contato!
Abraço,",galerar beleza questao em o valer por o contato abraco,Improdutivo
"Boa noite
Compreendido. Recebido.
Atualmente não temos pendências.
Se precisar, retorno.
Até,",compreender receber atualmente nao pendencia precisar retorno ate,Improdutivo
"Boa noite
Gratidão pela contribuição importante.
O trabalho foi extraordinário.
Isso realmente faz muita diferença.
Cumprimentos,",gratidao por o contribuicao importante trabalho extraordinario realmente diferenca cumprimento,Improdutivo
"Time
Show. Anotado.
Por enquanto não há questões.
Caso necessário, retorno.
Forte abraço,",time show anotar nao questoes caso necessario retorno forte abraco,Improdutivo
"Fala galera
Muito obrigado pelo follow-up.
Está solucionado por aqui.
Sem mais pendências.
Atentamente,",falar galera obrigar por o follow solucionado pendencia atentamente,Improdutivo
"Estimados
Agradeço de coração pelo dedicação exemplar.
O trabalho foi fantástico.
Esse tipo de atendimento faz a diferença.
Abraço,",estimar agradeco coracao por o dedicacao exemplar trabalho fantastico atendimento diferenca abraco,Improdutivo
"Boa tarde equipe
Aqui está tudo em ordem.
Nenhuma pendência por aqui.
Muito obrigado pela atenção!
Bom dia a todos,",equipe ordem nenhum pendencia obrigar por o atencao dia,Improdutivo
"Bom dia a todos
Aqui está tudo tranquilo.
Sem dúvida no momento.
Obrigado pela atenção!
Valeu,",dia tranquilo duver em o obrigar por o atencao valer,Improdutivo
"Time
Só passando para reconhecer o excepcional trabalho realizado.
Foi tudo extremamente rápidos.
Resolveu perfeitamente minha necessidade.
Muito obrigado mesmo!
Abs,",time passar reconhecer excepcional trabalho realizar extremamente rapir resolver perfeitamente necessidade obrigar abs,Improdutivo
"Galera
Notifico que estarei de férias nos nas.
Razão: recesso.
Durante este período, peço que encaminhar demandas para a equipe.
Retorno na próxima semana.
Um abraço,",galerar notifico feria em o em o razao recesso durante periodo peco encaminhar demanr equipe retorno em o proximo semana abraco,Improdutivo
"Galera
Agradeço imensamente pelo contato.
Está solucionado do nosso lado.
Sem demais questões.
Valeu,",galerar agradeco imensamente por o contato solucionado de o questoes valer,Improdutivo
"Prezados
Gostaria de destacar o desempenho da equipe.
Foi esplêndido o trabalho conjunto.
Continuem contando comigo no que precisarem.
Boa semana,",prezar gostar destacar desempenho de o equipe esplendir trabalho conjunto continuar contar comigo em o precisar semana,Improdutivo
"Bom dia
Show. Recebi a mensagem.
Irei verificar aqui.
Quando aparecerem dúvidas aviso.
Atentamente,",dia show recebir verificar aparecer duvir aviso atentamente,Improdutivo
"Bom dia a todos
Queria elogiar o ótimo trabalho que recebi.
Foram muito atenciosos.
Atendeu perfeitamente o que precisava.
Muitíssimo grato mesmo!
Falou,",dia querer elogiar otimo trabalho recebi atencioso atender perfeitamente precisar muitissimo grato falar,Improdutivo
"Boa tarde equipe
Está tudo OK.
Sem questão de minha parte.
Obrigado pela atenção!
Abs,",equipe questao obrigar por o atencao absr,Improdutivo
"Queridos colegas
Está bem. Entendido.
No momento não temos novidades.
Caso necessário, entro em contato.
Agradeço,",querir colega entendir em o nao novidade caso necessario entro contato agradeco,Improdutivo
"Prezados
Aviso que estarei fora durante os durante.
Razão: folga.
Nesse ínterim, favor enviar questões para o supervisor.
Estarei de volta em breve.
Até mais,",prezar aviso durante durante razao folgar em esse interim enviar questoe supervisor estarar volta ate,Improdutivo
"Queridos colegas
Acuso recebimento do documento relacionado a microserviço.
Está tudo OK.
Agradeço pelo envio.
Agradeço,",querir colega acuso recebimento de o documento relacionar microservico agradeco por o envio agradeco,Improdutivo
"Caros colegas
Meus parabéns a vocês pela ótimo desempenho em planejamento estratégico!
A entrega saiu impecável.
São exemplo na organização.
Continuem assim!
Valeu,",colega parabem voce por o otimo desempenho planejamento estrategico entrega sair impecavel sao em o organizacao continuar valer,Improdutivo
"Caros colegas
Venho destacar o trabalho do time.
Foi espetacular a parceria.
Contem comigo para o que for necessário.
Tmj,",colega venho destacar trabalho de o time espetacular parceria contem comigo necessario tmj,Improdutivo
"Caríssimos
Aqui está tudo beleza.
Sem questão no momento.
Muito obrigado por tudo!
Falou,",carissir beleza questao em o obrigar falar,Improdutivo
"Caro time
Venho parabenizar o desempenho de todos.
Foi exemplar a colaboração.
Contem comigo no que precisarem.
Tmj,",time venho parabenizar desempenho exemplar colaboracao contem comigo em o precisar tmj,Improdutivo
"Boa tarde
Aqui está tudo certo.
Sem dúvida de minha parte.
Obrigado pelo contato!
Um ótimo dia,",certo duvida obrigar por o contato otimo dia,Improdutivo
"Estimados
Trago ao conhecimento ficarei fora nos período de.
Razão: evento corporativo.
Durante este período, peço que direcionar solicitações para meus colegas.
Estarei de volta em 10/10.
Grande abraço,",estimar trago a o conhecimento ficar em o periodo razao evento corporativo durante periodo peco direcionar solicitacoes colega volta abraco,Improdutivo
"Boa tarde equipe
Compreendido. Entendido.
No momento não temos pendências.
Qualquer coisa, me manifesto.
Abs,",equipe compreender entendir em o nao pendencia manifer absr,Improdutivo
"Caros colegas
Só passando para elogiar o ótimo trabalho realizado.
Foram super rápidos.
Atendeu completamente o que precisava.
Agradeço muito pela atenção!
Boa semana,",colega passar elogiar otimo trabalho realizar super rapir atender completamente precisar agradeco por o atencao semana,Improdutivo
"Prezada equipe
Muito obrigado por acompanhar.
Aqui está resolvido do nosso lado.
Sem demais questões.
Até,",prezar equipe obrigar acompanhar resolvido de o questoes ate,Improdutivo
"Colegas
Notificamos vou estar ausente nos nesta.
Razão: seminário.
Durante este período, peço que direcionar solicitações para o time.
Volto em 13/10.
Forte abraço,",colega notificar ausente em o em este razao seminario durante periodo peco direcionar solicitacoes time volto forte abraco,Improdutivo
"E aí
Compreendido! Chegou o arquivo.
Irei revisar aqui.
Quando surgirem pontos aviso.
Desde já agradeço,",compreender chegar arquivo revisar surgir aviso agradeco,Improdutivo
"Bom dia
Parabéns a todos pela admirável desempenho em Confluence!
O trabalho saiu perfeito.
Vocês são exemplo na empresa.
Que venham mais sucessos!
Bom trabalho,",dia parabem por o admiravel desempenho confluence trabalho sair perfeito voce sao em o empresa vir sucesso trabalho,Improdutivo
"Companheiros
Registrado! Está aqui a mensagem.
Vou dar uma olhar certinho.
Se houver dúvidas retorno.
Bom trabalho,",companheiro registrar olhar certinho haver duvida retorno trabalho,Improdutivo
"Caríssimos
Meu muito obrigado pela ajuda valiosa.
O atendimento foi sublime.
Isso fez muita diferença.
Boa semana,",carissir obrigar por o ajuda valioso atendimento sublime diferenca semana,Improdutivo
"Companheiros
Levo ao conhecimento vou estar ausente pelos próxima semana.
Devido a: congresso.
Enquanto isso, por favor direcionar questões para meus colegas.
Volto em breve.
Um ótimo dia,",companheiro levo a o conhecimento ausente por o proximo semana devido congresso direcionar questoe colega volto otimo dia,Improdutivo
"Prezado time
Gostaria de deixar registrado o excelente trabalho realizado.
Foi tudo muito eficientes.
Resolveu completamente o que precisava.
Agradeço muito mesmo!
Falou,",prezar time gostar deixar registrar excelente trabalho realizar eficiente resolver completamente precisar agradeco falar,Improdutivo
"Estimados
Parabenizo ao time por esplêndido trabalho em ServiceNow!
O projeto foi sensacional.
Vocês são referência na organização.
Continuem assim!
Valeu,",estimar parabenizo a o time esplendir trabalho servicenow projeto sensacional voce sao referencia em o organizacao continuar valer,Improdutivo
"Oi pessoal
Agradeço sinceramente pela atenção.
Aqui está OK do nosso lado.
Nada mais pendências.
Atentamente,",pessoal agradeco sinceramente por o atencao de o pendencia atentamente,Improdutivo
"Fala galera
Trago ao conhecimento ficarei fora durante os neste.
Razão: licença médica.
Durante este período, peço que direcionar demandas para o time.
Estarei de volta em 9/6.
Até mais,",falar galera trago a o conhecimento ficar durante em este razao licenca medicar durante periodo peco direcionar demanr time volta ate,Improdutivo
"Boa tarde
Sem problemas. Está aqui o documento.
Vou verificar certinho.
Caso aparecerem pontos aviso.
Obrigado,",problema documento verificar certinho caso aparecer aviso obrigar,Improdutivo
